reading_id,office_id,office_name,city,region,num_windows,latitude,longitude,service_type_id,service_type,appointment_eligible,observed_at,wait_minutes,queue_length,windows_serving,congestion_status,source
DMV-001-SVC-ROAD-TEST-202401191630,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ROAD-TEST,Behind-the-Wheel Test,True,2024-01-19T16:30:00Z,49.8,6,2,HIGH,kiosk-sensor
DMV-001-SVC-ROAD-TEST-202401191645,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ROAD-TEST,Behind-the-Wheel Test,True,2024-01-19T16:45:00Z,48.7,8,3,HIGH,kiosk-sensor
DMV-001-SVC-ROAD-TEST-202401191700,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ROAD-TEST,Behind-the-Wheel Test,True,2024-01-19T17:00:00Z,44.5,6,4,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190800,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T08:00:00Z,3.1,1,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190815,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T08:15:00Z,3.1,0,0,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T08:30:00Z,15.1,2,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T08:45:00Z,13.8,2,0,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190900,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T09:00:00Z,5.4,1,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190915,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T09:15:00Z,17.9,3,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190930,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T09:30:00Z,6.1,0,0,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401190945,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T09:45:00Z,18.2,2,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191000,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T10:00:00Z,14.9,3,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191015,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T10:15:00Z,13.3,1,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191030,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T10:30:00Z,15.1,1,0,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191045,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T10:45:00Z,21.4,2,1,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191100,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T11:00:00Z,17.6,3,3,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191115,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T11:15:00Z,12.1,0,0,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191130,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T11:30:00Z,18.1,3,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191145,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T11:45:00Z,33.7,6,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191200,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T12:00:00Z,28.5,6,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191215,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T12:15:00Z,27.1,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191230,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T12:30:00Z,27.2,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191245,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T12:45:00Z,35.2,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191300,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T13:00:00Z,21.1,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191315,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T13:15:00Z,30.5,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191330,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T13:30:00Z,29.0,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191345,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T13:45:00Z,28.7,4,1,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191400,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T14:00:00Z,13.6,2,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191415,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T14:15:00Z,13.0,1,0,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191430,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T14:30:00Z,10.8,0,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191445,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T14:45:00Z,26.6,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191500,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T15:00:00Z,15.9,3,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191515,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T15:15:00Z,29.3,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191530,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T15:30:00Z,28.5,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191545,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T15:45:00Z,32.8,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191600,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T16:00:00Z,23.3,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191615,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T16:15:00Z,22.1,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191630,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T16:30:00Z,28.9,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191645,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T16:45:00Z,30.5,4,1,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401191700,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-19T17:00:00Z,27.5,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401190800,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T08:00:00Z,16.2,3,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401190815,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T08:15:00Z,0.0,1,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401190830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T08:30:00Z,4.3,0,0,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401190845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T08:45:00Z,11.3,1,0,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401190900,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T09:00:00Z,20.7,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401190915,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T09:15:00Z,15.8,2,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401190930,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T09:30:00Z,10.2,0,0,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401190945,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T09:45:00Z,20.4,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191000,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T10:00:00Z,23.7,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191015,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T10:15:00Z,14.3,2,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191030,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T10:30:00Z,13.9,3,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191045,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T10:45:00Z,19.1,4,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191100,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T11:00:00Z,18.3,1,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191115,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T11:15:00Z,13.7,1,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191130,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T11:30:00Z,29.3,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191145,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T11:45:00Z,34.0,7,4,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191200,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T12:00:00Z,40.2,6,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191215,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T12:15:00Z,44.5,6,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191230,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T12:30:00Z,46.8,8,4,HIGH,kiosk-sensor
DMV-001-SVC-TITLE-202401191245,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T12:45:00Z,30.8,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191300,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T13:00:00Z,31.5,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191315,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T13:15:00Z,39.8,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191330,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T13:30:00Z,37.4,7,4,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191345,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T13:45:00Z,22.9,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191400,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T14:00:00Z,19.9,2,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191415,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T14:15:00Z,25.0,2,0,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191430,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T14:30:00Z,16.8,2,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191445,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T14:45:00Z,21.9,2,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191500,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T15:00:00Z,18.9,2,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401191515,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T15:15:00Z,38.2,6,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191530,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T15:30:00Z,42.0,6,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191545,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T15:45:00Z,28.2,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191600,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T16:00:00Z,27.6,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191615,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T16:15:00Z,32.4,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191630,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T16:30:00Z,27.7,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191645,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T16:45:00Z,27.7,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401191700,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-19T17:00:00Z,26.6,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190800,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T08:00:00Z,1.5,0,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190815,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T08:15:00Z,6.8,1,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T08:30:00Z,3.3,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T08:45:00Z,3.8,0,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190900,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T09:00:00Z,11.5,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190915,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T09:15:00Z,4.9,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190930,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T09:30:00Z,7.1,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401190945,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T09:45:00Z,4.5,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191000,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T10:00:00Z,9.7,0,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191015,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T10:15:00Z,9.8,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191030,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T10:30:00Z,5.4,0,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191045,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T10:45:00Z,11.3,2,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191100,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T11:00:00Z,10.4,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191115,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T11:15:00Z,10.3,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191130,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T11:30:00Z,16.5,2,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191145,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T11:45:00Z,10.8,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191200,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T12:00:00Z,15.3,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191215,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T12:15:00Z,13.5,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191230,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T12:30:00Z,20.7,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191245,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T12:45:00Z,19.9,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191300,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T13:00:00Z,18.8,4,3,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191315,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T13:15:00Z,12.4,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191330,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T13:30:00Z,11.8,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191345,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T13:45:00Z,15.5,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191400,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T14:00:00Z,13.8,2,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191415,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T14:15:00Z,10.5,1,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191430,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T14:30:00Z,9.1,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191445,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T14:45:00Z,15.3,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191500,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T15:00:00Z,17.7,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191515,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T15:15:00Z,11.7,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191530,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T15:30:00Z,12.7,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191545,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T15:45:00Z,16.4,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191600,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T16:00:00Z,14.6,1,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191615,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T16:15:00Z,15.3,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191630,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T16:30:00Z,13.2,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191645,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T16:45:00Z,17.2,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401191700,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-19T17:00:00Z,14.1,3,1,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401190800,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-19T08:00:00Z,10.5,0,1,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401190815,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-19T08:15:00Z,19.4,2,1,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401190830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-19T08:30:00Z,6.2,1,2,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401190845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-19T08:45:00Z,27.0,3,2,MODERATE,kiosk-sensor
